experiment,method,cv,target,per_model_file,n_train,n_test,R2,MAE,RMSE,MRE,iteration,seed,source,run_folder,summary_path,parent_dir,dal_depth
dcpl_split80_iter03_seed2042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.4604525791525126,192.04024820079863,547.8026841304775,428.1613328467766,3,2042,dcpl_gate,2026-01-30_114333,results/runs/20260130_104106/30x_dcpl/2026-01-30_114333/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter04_seed3042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.4606805489837543,215.2667589093503,611.938428394061,539.6333442707164,4,3042,dcpl_gate,2026-01-30_115024,results/runs/20260130_104106/30x_dcpl/2026-01-30_115024/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter05_seed4042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.3800698991153135,217.21336509869104,608.5020052653981,469.0189648057439,5,4042,dcpl_gate,2026-01-30_115708,results/runs/20260130_104106/30x_dcpl/2026-01-30_115708/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter06_seed5042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.4807605882352039,200.38050647152576,593.9895341418271,451.3874550285386,6,5042,dcpl_gate,2026-01-30_120413,results/runs/20260130_104106/30x_dcpl/2026-01-30_120413/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter07_seed6042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.4627220827820915,208.06946008827535,572.468466512342,512.9507265322655,7,6042,dcpl_gate,2026-01-30_121228,results/runs/20260130_104106/30x_dcpl/2026-01-30_121228/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter08_seed7042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.4711328115722598,194.58180487716447,514.9568581737416,486.8855721042544,8,7042,dcpl_gate,2026-01-30_122041,results/runs/20260130_104106/30x_dcpl/2026-01-30_122041/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter09_seed8042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.4917846562727878,194.54834865013223,533.135439995919,466.46622051978096,9,8042,dcpl_gate,2026-01-30_122931,results/runs/20260130_104106/30x_dcpl/2026-01-30_122931/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter10_seed9042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.5018322295927443,193.63661724409107,508.65407883795893,465.9337554634929,10,9042,dcpl_gate,2026-01-30_123810,results/runs/20260130_104106/30x_dcpl/2026-01-30_123810/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter11_seed10042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.4922965573234041,208.3480716721471,592.3263061141729,504.8506374629104,11,10042,dcpl_gate,2026-01-30_124626,results/runs/20260130_104106/30x_dcpl/2026-01-30_124626/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter12_seed11042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.3983636131492075,207.81921518834903,593.7680702879813,423.43936003693585,12,11042,dcpl_gate,2026-01-30_125435,results/runs/20260130_104106/30x_dcpl/2026-01-30_125435/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter13_seed12042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.4096273221650478,212.2156419497262,615.3451636748773,466.98718463338935,13,12042,dcpl_gate,2026-01-30_130246,results/runs/20260130_104106/30x_dcpl/2026-01-30_130246/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter14_seed13042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.4329132880449192,192.4411460497105,498.3617272863338,480.3725866248354,14,13042,dcpl_gate,2026-01-30_131056,results/runs/20260130_104106/30x_dcpl/2026-01-30_131056/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter15_seed14042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.5025439755134788,194.55783271574032,581.3196846634703,418.0154447631697,15,14042,dcpl_gate,2026-01-30_131911,results/runs/20260130_104106/30x_dcpl/2026-01-30_131911/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter16_seed15042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.3761450586593099,200.8700254399719,556.4759780111139,481.0948303338001,16,15042,dcpl_gate,2026-01-30_132725,results/runs/20260130_104106/30x_dcpl/2026-01-30_132725/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter17_seed16042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.43232735667328,209.2303275052216,542.777911414943,523.0569140302476,17,16042,dcpl_gate,2026-01-30_133540,results/runs/20260130_104106/30x_dcpl/2026-01-30_133540/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter18_seed17042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.4360894992036717,203.60193262617773,542.0876870973865,482.182467272316,18,17042,dcpl_gate,2026-01-30_134350,results/runs/20260130_104106/30x_dcpl/2026-01-30_134350/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter19_seed18042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.4444211986538755,216.28474009738235,618.0039752930944,469.4372212812457,19,18042,dcpl_gate,2026-01-30_135229,results/runs/20260130_104106/30x_dcpl/2026-01-30_135229/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter20_seed19042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.4176986422926495,205.602063712268,619.7309585051812,449.571387841467,20,19042,dcpl_gate,2026-01-30_140117,results/runs/20260130_104106/30x_dcpl/2026-01-30_140117/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter21_seed20042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.3680846323006334,200.28558035517472,590.9625217356339,419.5974587488378,21,20042,dcpl_gate,2026-01-30_140930,results/runs/20260130_104106/30x_dcpl/2026-01-30_140930/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter22_seed21042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.4821968596212787,192.93337826138333,553.8743480598354,467.5063286920743,22,21042,dcpl_gate,2026-01-30_141716,results/runs/20260130_104106/30x_dcpl/2026-01-30_141716/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter23_seed22042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.4556102928012554,204.3058462286134,580.1793341046119,476.3272864392317,23,22042,dcpl_gate,2026-01-30_142446,results/runs/20260130_104106/30x_dcpl/2026-01-30_142446/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter24_seed23042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.4320052764538825,210.80246298414957,621.4529139499411,490.78198947105943,24,23042,dcpl_gate,2026-01-30_143206,results/runs/20260130_104106/30x_dcpl/2026-01-30_143206/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter25_seed24042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.4704605951035778,202.12478009812403,527.1500804800784,506.83785480296893,25,24042,dcpl_gate,2026-01-30_143947,results/runs/20260130_104106/30x_dcpl/2026-01-30_143947/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter26_seed25042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.4483103215878993,185.96484902783553,527.1330984711407,439.7034430282318,26,25042,dcpl_gate,2026-01-30_144720,results/runs/20260130_104106/30x_dcpl/2026-01-30_144720/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter27_seed26042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.3742908617084799,195.61845382603903,549.2978877474545,474.53612339643206,27,26042,dcpl_gate,2026-01-30_145455,results/runs/20260130_104106/30x_dcpl/2026-01-30_145455/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter28_seed27042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.4574730222799505,209.23586711520764,562.4534258871257,579.8959717830795,28,27042,dcpl_gate,2026-01-30_150232,results/runs/20260130_104106/30x_dcpl/2026-01-30_150232/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter29_seed28042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.4416649624678304,210.6255375904985,575.0677880689993,535.4412121292445,29,28042,dcpl_gate,2026-01-30_151012,results/runs/20260130_104106/30x_dcpl/2026-01-30_151012/permodel_split80_dcpl_summary_gate-ridge.csv,,
dcpl_split80_iter30_seed29042,dcpl_gate_ridge,split80_20,Target_throughput_tokens_per_sec,data_ibm_mpt-7b-instruct2,15268,3818,0.3915799861991179,203.4440045388035,569.7974496954835,469.66485478470634,30,29042,dcpl_gate,2026-01-30_151737,results/runs/20260130_104106/30x_dcpl/2026-01-30_151737/permodel_split80_dcpl_summary_gate-ridge.csv,,
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.14787311644061074,262.3807714720796,724.4476647586911,749.1323366350601,1,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.14876557442741323,258.98244323535937,719.9582492349565,730.9320136488736,2,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.13154694157324176,265.1676737245545,726.841687727668,479.79075908075043,3,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.10543747634891776,323.9801408752062,735.2064074995808,1223.0521947805269,4,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.13062826524429616,265.85072917964084,728.6037584064783,462.5887625262539,5,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.07233673381095473,332.9454272655003,747.1268938700633,1754.231299322264,6,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.14692719827987055,270.64433067009475,725.9593033763493,910.8373214533887,7,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.09901470980890792,286.3562007583803,741.3576309570802,963.2141582996444,8,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.1297497927258352,238.75477380557027,736.8952983524418,599.367267688079,9,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.14628760122820916,271.9943435901932,721.0903145541903,638.5852015205173,10,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.032494156737592816,316.35446196202787,760.5647789654245,1423.2246166770387,11,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.07541391464363689,333.2002400312439,742.6870227771343,1779.091642796556,12,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.055846744745086885,341.24785325267595,749.3896809142861,1811.233819098495,13,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.141461342439396,282.525520118768,718.745740419362,663.6409930301409,14,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.09559138234496489,303.2772748681585,743.7419096438997,1339.5682930198768,15,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.10929076660349968,300.3403415365048,731.849910833054,1189.5744329351905,16,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.12867729483421475,240.72956557150837,737.8253977842296,649.3748215476984,17,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.09605965416450102,340.43401731324303,733.5590623408933,1589.2909394514734,18,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.13938881796938474,247.6480346367076,730.9005633445074,661.8150854030808,19,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.08714550756389405,340.09113002714474,741.0232464720851,1514.9630847556,20,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.10704837047777194,323.55418810259124,730.6112509084619,1558.471169605206,21,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.11521495824493377,317.60309732215234,730.3051006153145,1599.0735583041615,22,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.106119297307395,330.5283452925875,732.264769578592,1503.9763527638897,23,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,-0.07037058350723147,346.6042657755108,788.7690508360783,1798.127196665061,24,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.14367870687833084,285.6575452506422,717.3863064236994,767.1729891292356,25,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.08009255314474084,318.2549383640387,744.6079556369991,1548.3283106668407,26,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.14953702454117723,270.8826609356418,720.6305680596389,782.2595699199871,27,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.1488531394513145,266.06045648397094,722.5648278070822,793.4931546530186,28,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.149174375981304,274.30601974088955,719.4547175646637,808.5334173686052,29,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
DaL_depth1,baseline_DaL,,,data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23,800,18286,0.10773855494171558,307.4111122756402,737.8154388433707,1279.9443086402346,30,,dal,results/DaL/raw_results/data_ibm_mpt-7b-instruct2_Target_throughput_tokens_per_sec_800_0-30_01-14_21-57-23.txt,,,1.0
baseline_split80_llm_pilot_iter01_seed42,baseline_llm_pilot,split80_20,Target_throughput_tokens_per_sec,data_llama-13b,95432,23859,0.4787745781144669,163.3045924232031,468.23207988567384,163.44428150041506,1,42,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112734/permodel_split80_baseline_summary_llm_pilot.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112734,
baseline_split80_llm_pilot_iter02_seed1042,baseline_llm_pilot,split80_20,Target_throughput_tokens_per_sec,data_llama-13b,95432,23859,0.4890501097490681,160.50917267769316,455.0752857426704,167.7067815033788,2,1042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112739/permodel_split80_baseline_summary_llm_pilot.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112739,
baseline_split80_llm_pilot_iter03_seed2042,baseline_llm_pilot,split80_20,Target_throughput_tokens_per_sec,data_llama-13b,95432,23859,0.5277410578518866,159.29878299354624,427.9653236434986,179.48847157596722,3,2042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112745/permodel_split80_baseline_summary_llm_pilot.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112745,
