umap_x,umap_y,tsne_x,tsne_y,median_nttft,median_nttft_oof_pred,median_nttft_resid
-7.7924786,7.195049,6.0170436,25.323084,4.25,6.378468279193433,-2.1284682791934326
-7.769166,7.1425695,6.0624676,25.152582,10.574468085106384,20.61295314481265,-10.038485059706266
-7.826164,7.244497,6.14086,24.910229,34.2093023255814,68.22803689001164,-34.01873456443024
-7.8112354,7.3394337,6.277907,24.487478,95.006430215243,135.39010318901327,-40.383672973770274
-4.0981574,-12.431125,0.497034,5.726459,0.797752808988764,0.7560446128798144,0.0417081961089496
-4.070158,-12.437155,0.50148517,5.7269406,0.8850574712643678,0.8066669134508931,0.0783905578134747
-4.1021285,-12.424925,0.5101112,5.7271996,1.6455696202531649,1.5479695332578547,0.0976000869953102
-4.091226,-12.438743,0.52830577,5.7265105,2.4233031674208143,2.20659414754834,0.21670901987247415
-4.0881333,-12.432,0.5667658,5.7200837,3.392857142857143,3.011613308931729,0.3812438339254136
-4.0877056,-12.456891,0.6650956,5.6869817,6.0120481927710845,5.22160704877878,0.7904411439923047
-4.067955,-12.46349,0.94061977,5.5785456,12.2225768321513,9.632205161133927,2.5903716710173743
-3.9162424,-12.57047,1.5146636,5.442284,28.058529411764702,25.18217209135754,2.8763573204071626
-16.617653,-12.435567,-18.364586,-8.6418,0.5301204819277109,0.5064923152642337,0.023628166663477224
-16.649294,-12.4379635,-18.362812,-8.641544,0.6703296703296703,0.6377146082826715,0.03261506204699882
-16.629267,-12.441843,-18.355818,-8.643064,1.231604609929078,1.2112664092432126,0.02033820068586545
-16.612274,-12.467437,-18.343042,-8.646159,1.623529411764706,1.5380976342201556,0.08543177754455056
-16.64279,-12.433779,-18.319939,-8.659632,2.225806451612903,2.092392924832576,0.13341352678032692
-16.617075,-12.448127,-18.264288,-8.693995,2.875,2.9083566097620746,-0.03335660976207455
-16.640783,-12.509076,-18.098585,-8.843952,4.664728682170543,6.509778504602589,-1.8450498224320455
-16.560375,-12.549272,-17.759884,-9.167543,8.858823529411765,13.040319466233134,-4.181495936821369
